StationID,FromDate,ToDate,Stations,Latitude,Longitude,StationName,State
4354,19850901,20190202,456,48.7832,13.3146,Saldenburg-Entschenreuth,Bayern
4364,19650101,19991231,138,52.0355,10.3054,Salzgitter-Ringelheim,Niedersachsen
4367,19920401,20061231,175,52.0781,9.552,Salzhemmendorf-Lauenstein,Niedersachsen
4371,19350101,20190202,135,52.1042,8.7521,Salzuflen Bad,Nordrhein-Westfalen
4373,19470101,19661231,29,52.8568,11.1319,Salzwedel,Sachsen-Anhalt
4377,19650101,20190202,510,50.3517,10.0034,Sandberg,Bayern
4386,19470101,20061231,795,47.761,8.1247,Sankt Blasien,Baden-Wrttemberg
4390,19630101,20041231,896,48.0091,8.0966,Sankt M-rgen,Baden-Wrttemberg
4391,19510401,19691031,3,53.9878,9.1125,Sankt Michaelisdonn,Schleswig-Holstein
4393,19510101,20190202,5,54.3279,8.6031,Sankt Peter-Ording,Schleswig-Holstein
4396,19510101,19601231,400,49.4672,7.2036,Sankt Wendel-Hof,Saarland
4397,19780201,20051231,400,49.5025,7.202,Sankt Wendel-Urweiler,Saarland
4401,19500101,19800630,81,51.6334,8.1872,Sassendorf Bad-Ostinghausen,Nordrhein-Westfalen
4411,19791201,20190202,155,49.9195,8.9671,Schaafheim-Schlierbach,Hessen
4419,19470101,20041231,212,47.9556,7.7134,Schallstadt-Mengen,Baden-Wrttemberg
4425,19510101,19651231,569,49.4864,7.029,Schaumberg-Tholey,Saarland
4429,19811201,19940831,778,47.588,9.85,Scheidegg,Bayern
4433,19870101,20041231,519,48.1994,9.77,Schemmerhofen-Ingerkingen,Baden-Wrttemberg
4436,19470101,19511231,314,50.8166,9.846,Schenklengsfeld,Hessen
4438,19921201,20061231,317,49.975,11.0395,Scheﬂlitz,Bayern
4442,19810101,20071231,155,51.9119,9.1533,Schieder,Nordrhein-Westfalen
4445,19470101,20190202,609,51.7658,10.6533,Wernigerode-Schierke,Sachsen-Anhalt
4464,19890801,20190202,501,50.5679,11.8041,Schleiz,Th-ringen
4466,19470101,20190202,43,54.5275,9.5487,Schleswig,Schleswig-Holstein
4468,19530101,19730731,19,54.5227,9.5649,Schleswig-Stadtfeld,Schleswig-Holstein
4471,19790101,19850731,780,47.7358,11.8505,Schliersee (A),Bayern
4474,19540101,19731231,170,49.7961,7.7583,Schlossb-ckelheim,Rheinland-Pfalz
4477,19570101,20050930,993,47.8208,8.186,Schluchsee,Baden-Wrttemberg
4479,19540101,19850930,375,50.3849,9.5358,Schl-chtern-Kloster Gomfritz,Hessen
4480,19851001,20190202,230,50.3447,9.5534,Schl-chtern-Herolz,Hessen
4484,19610101,19710331,45,53.6615,10.2543,Schmalenbeck,Schleswig-Holstein
4485,20050201,20170228,296,50.725,10.4539,Schmalkalden Kurort,Th-ringen
4489,19470101,19621231,198,51.8833,10.7667,Schmatzfeld,Sachsen-Anhalt
4490,19660101,20021231,223,49.4149,6.836,Schmelz-H-ttersdorf,Saarland
4501,19471101,20190202,937,50.6546,10.7693,Schm-cke,Th-ringen
4505,19470101,19870131,650,50.4988,12.4534,Schnarrtanne-Vogelsgr-n,Sachsen
4508,19530101,20190202,649,50.2968,6.4194,Schneifelforsthaus,Rheinland-Pfalz
4517,19470101,20041231,635,48.7859,8.6451,Sch-mberg Kr. Calw,Baden-Wrttemberg
4548,20070701,20190202,609,50.2046,12.1435,Selb-Oberfranken-Lauterbach,Bayern
4549,19770501,20100930,1021,48.1002,8.1969,Sch-nwald-Schwarzwald,Baden-Wrttemberg
4556,19730101,20000831,904,48.1402,8.1991,Schonach,Baden-Wrttemberg
4557,19530101,20021031,400,47.6463,7.8439,Schopfheim-Eichen,Baden-Wrttemberg
4559,19960501,20190202,399,49.1643,12.6175,Schorndorf-Kn-bling,Bayern
4560,19490101,20190202,265,50.4925,9.1226,Schotten,Hessen
4571,19690601,19970331,504,51.8369,10.4312,Schulenberg,Niedersachsen
4576,19770401,19810731,343,49.3261,11.012,Schwabach (A),Bayern
4581,19510101,20021031,415,48.7768,9.8025,Schw-bisch Gm-nd-Strassdorf,Baden-Wrttemberg
4582,19830401,20010731,349,49.0817,9.6868,Schw-bisch Hall-Bibersfeld,Baden-Wrttemberg
4584,19700401,19790531,444,48.3667,11.8,Schwaigermoos,Bayern
4586,19910101,19980630,320,50.1394,8.0627,Schwalbach Bad,Hessen
4592,19551021,20190202,356,49.3278,12.087,Schwandorf,Bayern
4593,19950701,19991130,117,51.9639,11.1208,Schwanebeck,Sachsen-Anhalt
4597,19450101,20101231,792,47.5769,10.7181,Schwangau-Horn,Bayern
4605,19910101,20190202,277,50.644,11.1937,Schwarzburg,Th-ringen
4606,19600101,19801231,116,51.5167,14.35,Schwarze Pumpe,Brandenburg
4612,19360101,19650630,418,50.5513,12.7678,Schwarzenberg,Sachsen
4621,19580501,20031231,240,50.0575,10.216,Schweinfurt-Gartenstadt,Bayern
4625,18900101,20190202,59,53.6425,11.3872,Schwerin,Mecklenburg-Vorpommern
4629,19740701,19991130,37,54.5166,9.142,Schwesing,Schleswig-Holstein
4642,19761001,20190202,21,52.8911,11.7297,Seehausen,Sachsen-Anhalt
4649,19470101,19560531,214,50.8698,7.3228,Seelscheid,Nordrhein-Westfalen
4651,19370101,20190202,186,51.904,10.1885,Seesen,Niedersachsen
4656,19510101,19730630,49,53.9278,10.2993,Segeberg Bad,Schleswig-Holstein
4664,19410101,20000630,611,50.1969,12.1727,Selb-Oberfranken-Wildenau,Bayern
4692,19370101,20181130,229,50.8534,7.9966,Siegen (Kl-ranlage),Nordrhein-Westfalen
4702,20000702,20071101,645,48.1,9.25,Sigmaringen (Flugplatz),Baden-Wrttemberg
4703,19510101,20190202,580,48.0719,9.1942,Sigmaringen-Laiz,Baden-Wrttemberg
4704,19880501,20190202,507,47.5776,9.7404,Sigmarszell-Zeisertsweiler,Bayern
4705,19470101,19531210,819,49.7595,12.3891,Silberh-tte,Bayern
4706,19810101,20190202,360,48.2719,13.0273,Simbach-Inn,Bayern
4709,19790401,20190202,445,49.9996,7.5981,Simmern-Wahlbach,Rheinland-Pfalz
4719,19980101,20070828,169,49.2447,8.8787,Sinsheim,Baden-Wrttemberg
4729,19890701,20040229,342,50.2882,9.4583,Steinau-Seidenroth,Hessen
4741,19360101,20021231,154,51.1402,7.093,Solingen-Hohenscheid,Nordrhein-Westfalen
4745,19470721,20190202,75,52.9604,9.793,Soltau,Niedersachsen
4748,19470101,20101231,221,51.352,10.9059,Sondershausen,Th-ringen
4752,19510101,20080630,626,50.3746,11.1828,Sonneberg-Neufang,Th-ringen
4763,19610101,20190202,265,51.0607,9.9266,Sontra,Hessen
4765,19510101,19801231,199,51.2801,9.9849,Sooden-Allendorf Bad,Hessen
4775,19520101,19651231,424,49.7858,11.8211,Speinshart,Bayern
4782,19910101,19911231,87,51.604,12.1093,Sp-ren-Prussendorf,Sachsen-Anhalt
4818,19640401,20001231,598,50.1531,11.7403,Stammbach-Querenbach,Bayern
4837,19851201,19900930,363,47.9869,7.9466,Stegen,Baden-Wrttemberg
4841,19981001,20190202,1,53.6946,8.8735,Steinau Kr. Cuxhaven,Niedersachsen
4847,19700101,19751231,500,51.3629,9.6902,Steinberg,Niedersachsen
4857,19901101,20190202,1,53.5534,9.6097,Mittelnkirchen-Hohenfelde,Niedersachsen
4878,19470101,20190202,504,51.6646,10.8811,Oberharz am Brocken-Stiege,Sachsen-Anhalt
4881,19771001,19940731,532,47.8591,9.0152,Stockach,Baden-Wrttemberg
4887,19470101,20190202,734,48.6657,9.8646,St-tten,Baden-Wrttemberg
4896,19741201,20190202,40,54.6654,9.805,Wagersrott,Schleswig-Holstein
4911,19510101,20190202,350,48.8275,12.5598,Straubing,Bayern
4926,19460101,20130513,224,48.7896,9.2167,Stuttgart (Neckartal),Baden-Wrttemberg
4927,19510101,19840731,286,48.7693,9.1814,Stuttgart-Stadt,Baden-Wrttemberg
4928,19580101,20190202,314,48.8282,9.2,Stuttgart (Schnarrenberg),Baden-Wrttemberg
4931,19530101,20190202,371,48.6883,9.2235,Stuttgart-Echterdingen,Baden-Wrttemberg
4933,19000101,19770630,401,48.7091,9.2147,Stuttgart-Hohenheim,Baden-Wrttemberg
4939,19470101,19581231,235,51.7333,11.1167,Suderode Bad,Sachsen-Anhalt
4977,19930101,20020430,45,52.5447,11.9724,Tangerm-nde,Sachsen-Anhalt
4978,19860101,20190202,395,50.639,10.0228,Tann-Rh-n,Hessen
4987,19860501,20040630,179,49.6122,9.6747,Tauberbischofsheim-Dittigheim,Baden-Wrttemberg
4996,19360101,19991031,837,47.7099,11.7639,Tegernsee,Bayern
4997,19941001,20190202,196,50.9771,12.3419,Starkenberg-Tegkwitz,Th-ringen
5009,19470101,20190202,38,53.761,12.5574,Teterow,Mecklenburg-Vorpommern
5014,19520101,20190202,7,53.2758,8.9857,Worpswede-H-ttenbusch,Niedersachsen
5017,19480101,20190202,633,50.4002,11.3889,Teuschnitz,Bayern
5024,19470101,19501231,61,52.2333,12.05,Theeﬂen,Sachsen-Anhalt
5029,19750601,20190202,386,49.4738,7.0386,Tholey,Saarland
5032,19860501,20031231,197,49.885,9.8469,Th-ngersheim,Bayern
5039,19910101,19981231,236,50.843,10.1613,Tiefenort,Th-ringen
5046,19670101,20190202,500,49.8576,12.3542,Tirschenreuth-Loderm-hl,Bayern
5047,19480101,19951231,870,47.9394,8.1933,Titisee-Neustadt-Langenordnach,Baden-Wrttemberg
5049,19570101,20050228,846,47.8991,8.146,Titisee-Neustadt-Titisee,Baden-Wrttemberg
5059,19821001,20021231,781,47.728,7.9988,Todtmoos,Baden-Wrttemberg
5063,19360101,20070531,724,47.7566,11.5819,T-lz Bad,Bayern
5064,20041201,20190202,37,51.2897,6.4437,T-nisvorst,Nordrhein-Westfalen
5067,19370101,19660930,491,51.7643,9.5628,Torfhaus im Solling,Niedersachsen
5068,19360101,19901231,80,51.5833,13,Torgau,Sachsen
5074,19360101,19601231,626,47.8663,12.6566,Traunstein-Sparz,Bayern
5075,19711001,20040630,635,47.8516,12.6182,Traunstein-Axdorf,Bayern
5078,19400101,20010930,2,53.9619,10.8892,Travem-nde,Schleswig-Holstein
5088,19910101,20001231,3,54.5337,13.246,Trent,Mecklenburg-Vorpommern
5094,19490101,20011231,683,48.1316,8.2283,Triberg,Baden-Wrttemberg
5095,19750701,19880630,700,48.1288,8.233,Triberg (Kurpark),Baden-Wrttemberg
5097,19910101,20190202,10,54.0661,12.7675,Tribsees,Mecklenburg-Vorpommern
5099,19070501,20190202,132,49.7326,6.6131,Trier-Zewen,Rheinland-Pfalz
5100,19480101,20190202,265,49.7479,6.6582,Trier-Petrisberg,Rheinland-Pfalz
5105,19470101,19730228,700,48.3132,9.2472,Trochtelfingen,Baden-Wrttemberg
5107,19880601,20031231,769,48.2814,9.3137,Trochtelfingen-Wilsingen,Baden-Wrttemberg
5109,20000701,20190202,69,53.5997,13.3039,Trollenhagen,Mecklenburg-Vorpommern
5111,19450101,20190202,559,48.0311,12.5396,Trostberg,Bayern
5120,19500101,19820430,370,48.5198,9.0515,T-bingen,Baden-Wrttemberg
5127,19910201,20031231,649,48.0083,8.8179,Tuttlingen,Baden-Wrttemberg
5128,19810601,19901231,668,47.9682,8.79,Tuttlingen-M-hringen-Vorstadt,Baden-Wrttemberg
5133,19980601,20190202,295,51.3344,8.9132,Twistetal-M-hlhausen,Hessen
5138,19460101,20031231,446,47.7713,9.1562,‹berlingen-Bodensee,Baden-Wrttemberg
5142,19470101,20190202,1,53.7444,14.0697,Ueckerm-nde,Mecklenburg-Vorpommern
5146,19510101,20190202,50,52.9414,10.5289,Uelzen,Niedersachsen
5149,19510301,20190202,308,49.5741,10.1916,Gollhofen,Bayern
5155,19440101,20140831,567,48.3837,9.9524,Ulm,Baden-Wrttemberg
5158,19871201,20190202,162,52.1601,11.1759,Ummendorf,Sachsen-Anhalt
5165,19480201,20061231,95,52.8499,10.2898,Unterl-ﬂ,Niedersachsen
5174,19750101,20051231,471,48.4951,9.4003,Urach Bad,Baden-Wrttemberg
5185,19711101,20061231,291,49.5933,11.0704,Uttenreuth,Bayern
5229,19470101,20190202,720,48.0453,8.4608,Villingen-Schwenningen,Baden-Wrttemberg
5236,19590101,19791231,51,52.8318,8.3112,Visbek,Niedersachsen
5244,19610101,19820228,220,49.2581,6.8612,V-lklingen-Stadt,Saarland
5245,19780101,19990831,187,49.2495,6.8804,V-lklingen (Kraftwerk-Fenne),Saarland
5250,19360101,20031231,223,48.0908,7.6353,Vogtsburg-Oberrotweil,Baden-Wrttemberg
5252,19470101,19571231,100,52.103,9.5845,Voldagsen,Niedersachsen
5267,19630601,19751231,86,52.0722,11.0222,Wackersleben,Sachsen-Anhalt
5275,19851001,20190202,105,49.2445,8.5374,Wagh-usel-Kirrlach,Baden-Wrttemberg
5277,19980101,20090630,349,50.8119,9.128,Wahlen,Hessen
5279,19510101,20190202,176,51.6194,9.5749,Wahlsburg-Lippoldsberg,Hessen
5280,19810401,20190202,35,53.9224,10.2267,Wittenborn,Schleswig-Holstein
5282,19170101,19740630,246,51.1197,13.6744,Wahnsdorf bei Dresden,Sachsen
5284,19780101,19911231,224,48.8279,9.3228,Waiblingen,Baden-Wrttemberg
5289,19830101,20080430,595,48.4918,8.5612,Waldachtal-L-tzenhardt,Baden-Wrttemberg
5291,19480101,19611231,1005,47.976,8.1558,Waldau-Jostal,Baden-Wrttemberg
5296,19470101,19890430,376,51.207,9.0658,Waldeck,Hessen
5300,19510101,20190202,380,50.2596,8.3607,Waldems-Reinborn,Hessen
5306,19711201,20031231,940,48.9293,13.4641,Waldh-user (National Park),Bayern
5317,19490101,19571231,509,50.0097,12.2979,Waldsassen,Bayern
5320,19530101,19910630,330,47.6172,8.2388,Waldshut,Baden-Wrttemberg
5335,19910101,20190130,348,50.8963,10.5484,Waltershausen,Th-ringen
5344,19410301,20061231,2,53.7865,7.9096,Wangerooge,Niedersachsen
5347,19980101,20190202,236,51.504,9.1118,Warburg,Nordrhein-Westfalen
5349,19470101,20190202,73,53.5196,12.6654,Waren (M-ritz),Mecklenburg-Vorpommern
5361,19490101,20051231,270,50.6271,9.442,Wartenberg-Angersbach,Hessen
5369,19490101,19931231,443,48.0572,12.2202,Wasserburg,Bayern
5371,19360101,20190202,921,50.4973,9.9428,Wasserkuppe,Hessen
5377,19480101,19530930,1923,47.5714,12.9337,Watzmannhaus,Bayern
5397,19470101,20190202,440,49.6663,12.1845,Weiden,Bayern
5398,19480101,19710630,425,49.1965,10.6487,Weidenbach Kr.Ansbach,Bayern
5403,19911101,20041231,309,49.59,10.2588,Weigenheim-Reusch,Bayern
5404,19360701,20190202,477,48.4025,11.6946,Weihenstephan-D-rnast,Bayern
5410,19470101,19930630,150,50.4732,8.2588,Weilburg (Kl-ranlage),Hessen
5419,19510101,20070630,264,50.9751,11.3076,Weimar,Th-ringen
5424,19490301,20190202,328,51.0177,11.3544,Weimar-Sch-ndorf,Th-ringen
5426,19530101,20190202,553,49.3758,8.1213,Weinbiet,Rheinland-Pfalz
5429,19530101,19840630,219,49.1512,9.292,Weinsberg,Baden-Wrttemberg
5431,19470101,19760930,24,53.0333,11.8,Weisen bei Wittenberge,Sachsen-Anhalt
5433,19570101,20190202,380,49.5534,6.812,Weiskirchen-Saar,Saarland
5434,19510101,19920531,317,50.0858,11.2364,Weismain,Bayern
5435,19810101,20031231,455,48.8457,8.9073,Weissach,Baden-Wrttemberg
5440,19360101,20190202,439,49.0116,10.9308,Weiﬂenburg-Emetzheim,Bayern
5442,19490401,20051231,109,51.2002,11.9154,Weiﬂenfels,Sachsen-Anhalt
